date,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 5-24,ILITOTAL,NUM. OF PROVIDERS,RESIDUALS,OT
2013-05-21 00:00:00,2.2741,2.12059,4250,6121,17234,2025,34822.63670921896,812700
2013-05-28 00:00:00,2.0724400000000003,1.91094,3953,5875,15914,1978,35334.95915214741,832786
2013-06-04 00:00:00,1.98207,1.9023,3775,5575,15044,1944,-27498.232320871204,790831
2013-06-11 00:00:00,1.82441,1.76619,3616,5022,14024,1904,-118.23314527818002,794024
2013-06-18 00:00:00,1.82036,1.85791,3798,5611,14926,1922,19090.322626346955,803374
2013-06-25 00:00:00,1.75391,1.82094,3523,5812,14661,1887,6594.583816179889,805133
2013-07-02 00:00:00,1.74542,1.83453,3582,5659,14637,1866,-1191.3851410362404,797863
2013-07-09 00:00:00,1.6723599999999998,1.75446,3574,5587,14206,1845,22606.02773966815,809707
2013-07-16 00:00:00,1.51659,1.51636,3130,4279,11723,1810,-28174.02281851787,773101
2013-07-23 00:00:00,1.4477799999999998,1.40334,2846,3770,10814,1771,-9916.658410462083,770592
2013-07-30 00:00:00,1.29028,1.2593,2501,3591,9648,1746,2682.137627804652,766139
2013-08-06 00:00:00,1.37388,1.32482,2789,3615,9775,1714,-25990.407093242397,737834
2013-08-13 00:00:00,1.34208,1.27576,2544,3256,9033,1660,-31465.46851539961,708049
2013-08-20 00:00:00,1.34563,1.29483,2733,3068,8797,1570,-38616.20998840896,679395
2013-08-27 00:00:00,1.21291,1.2261,2528,2459,7658,1554,-49196.30990827072,624582
2013-09-03 00:00:00,1.19291,1.1453799999999998,2383,2349,7229,1461,-18760.76011007524,631143
2013-09-10 00:00:00,1.14146,1.0678,2227,2181,6783,1461,17139.405361154,635233
2013-09-17 00:00:00,1.06503,1.07269,2159,2009,6369,1392,-41828.05156640324,593740
2013-09-24 00:00:00,1.12669,1.01298,2049,1917,6038,1411,-1481.348934656009,596063
2013-10-01 00:00:00,0.947353,0.994705,1865,1688,5352,1388,-66751.86745898344,538049
2013-10-08 00:00:00,0.944187,0.880862,1758,1623,5295,1394,42842.0605581922,601116
2013-10-15 00:00:00,0.934822,0.858173,1582,1621,5083,1376,11372.017104762725,592305
2013-10-22 00:00:00,0.8173600000000001,0.8051520000000001,1455,1450,4765,1372,805.6966188668739,591814
2013-10-29 00:00:00,0.852792,0.8187810000000001,1450,1655,4942,1378,13259.636581661063,603580
2013-11-05 00:00:00,0.7469939999999999,0.7837350000000001,1460,1528,4744,1382,7150.068632293609,605307
2013-11-12 00:00:00,0.7610979999999999,0.8487030000000001,1528,1631,4980,1369,-18411.055821929243,586778
2013-11-19 00:00:00,0.7676270000000001,0.8341459999999999,1569,1813,5305,1371,46337.71097999206,635980
2013-11-26 00:00:00,0.862176,0.905981,1684,2184,5799,1353,21416.80701776477,640080
2013-12-03 00:00:00,0.984907,1.04506,1753,2258,6050,1352,-53582.15400267637,578913
2013-12-10 00:00:00,1.16287,1.16816,2300,3316,8130,1401,92697.10041647346,695966
2013-12-17 00:00:00,1.22731,1.27649,2535,3650,8888,1405,35383.97344973311,696282
2013-12-24 00:00:00,1.2071,1.29758,2522,3447,8874,1407,-10537.368086028728,683887
2013-12-31 00:00:00,1.16191,1.20612,2958,3994,10150,1937,153528.8830622438,841540
2014-01-07 00:00:00,1.30905,1.32485,3055,4437,10977,1960,-40518.85331386025,828544
2014-01-14 00:00:00,1.3707200000000002,1.41192,3442,4728,11941,2000,7183.160893318593,845727
2014-01-21 00:00:00,1.43373,1.42547,3455,4955,12292,2008,16519.208658036543,862314
2014-01-28 00:00:00,1.42791,1.43909,3632,5102,12313,2053,-2335.757103838841,855608
2014-02-04 00:00:00,1.61605,1.61532,4277,5799,13853,2058,-7565.125456955633,857601
2014-02-11 00:00:00,1.65976,1.6647299999999998,4424,5816,14062,1997,-14194.820468692342,844700
2014-02-18 00:00:00,2.05459,2.0058,4740,7322,16674,2058,-14196.21282470983,831289
2014-02-25 00:00:00,2.53541,2.62227,5432,6848,17602,2067,-176121.89552076254,671251
2014-03-04 00:00:00,2.54253,2.6074900000000003,6185,9106,22905,2097,153339.12531899707,878430
2014-03-11 00:00:00,3.60563,3.4178,7424,13050,29172,2069,22820.767058514408,853532
2014-03-18 00:00:00,4.90976,4.46555,9270,16418,37382,2016,-17224.96116822411,837119
2014-03-25 00:00:00,5.98221,6.11497,10363,13951,40533,1984,-183779.92195200687,662849
2014-04-01 00:00:00,5.47421,5.3097900000000005,9732,9406,36891,1983,19884.48359709769,694773
2014-04-08 00:00:00,4.2137400000000005,4.0789800000000005,7160,9589,31483,1958,51195.62975420151,771835
2014-04-15 00:00:00,4.21022,3.93762,7044,11966,31204,1971,13205.954335317248,792459
2014-04-22 00:00:00,4.25968,4.15076,7840,13949,33221,1966,24320.824447194464,800359
2014-04-29 00:00:00,3.97761,3.87899,7118,13159,30621,1955,-3607.7798574798503,789407
2014-05-06 00:00:00,3.634430000000001,3.45794,6656,12093,28151,1950,25530.103066286305,814097
2014-05-13 00:00:00,3.26527,3.06359,6429,10328,25218,1917,31602.84430044575,823153
2014-05-20 00:00:00,2.93083,2.82646,5537,8164,21109,1907,-58333.56655104493,746836
2014-05-27 00:00:00,2.54474,2.3599,4823,7280,19178,1934,47037.44129299675,812660
2014-06-03 00:00:00,2.47227,2.33472,4639,7116,18441,1912,-4776.450428561075,789858
2014-06-10 00:00:00,2.35665,2.21286,4710,6748,17833,1907,23578.594705513213,805881
2014-06-17 00:00:00,2.17008,2.07619,4559,6084,16695,1883,4015.3867926661615,804117
2014-06-24 00:00:00,2.04297,2.01267,4418,6003,16122,1848,2223.6789129819954,801027
2014-07-01 00:00:00,1.954,1.94192,4174,5623,14975,1819,-24180.99152709765,771143
2014-07-08 00:00:00,1.72287,1.74809,3903,4634,13733,1820,9512.785880956915,785602
2014-07-15 00:00:00,1.53694,1.50367,3448,4214,12044,1813,23655.77478516952,800974
2014-07-22 00:00:00,1.38283,1.43494,3182,4011,10860,1768,-37034.43829346064,756827
2014-07-29 00:00:00,1.46265,1.45673,3203,4280,11095,1753,-1871.196534486371,761638
2014-08-05 00:00:00,1.38934,1.42836,3106,4079,10694,1735,-8447.229879345046,748690
2014-08-12 00:00:00,1.3468,1.35297,2805,3641,9671,1688,-34758.140577476704,714799
2014-08-19 00:00:00,1.25452,1.33093,2754,3296,9024,1622,-41677.685437204666,678023
2014-08-26 00:00:00,1.21636,1.28422,2593,2714,7913,1579,-63522.33483668638,616171
2014-09-02 00:00:00,1.16734,1.13889,2211,2345,6946,1505,-26508.866891665035,609891
2014-09-09 00:00:00,1.04654,1.10343,2109,2284,6744,1455,2949.824173860834,611184
2014-09-16 00:00:00,0.943661,0.970748,1734,2046,5850,1459,3879.5890659769066,602628
2014-09-23 00:00:00,0.935046,0.998681,1897,1921,5913,1445,-16077.679121315943,592081
2014-09-30 00:00:00,0.934726,0.978057,1678,1701,5232,1417,-54336.10090208636,534938
2014-10-07 00:00:00,0.864118,0.866431,1546,1675,5116,1428,31366.863331305445,590468
2014-10-14 00:00:00,0.806535,0.827757,1487,1609,4870,1411,14502.437413590727,588337
2014-10-21 00:00:00,0.742747,0.7975720000000001,1383,1498,4626,1401,-2017.3746812696336,580010
2014-10-28 00:00:00,0.737859,0.811221,1415,1459,4605,1352,-13983.404234782793,567663
2014-11-04 00:00:00,0.743224,0.8211649999999999,1392,1590,4753,1364,16707.27385919448,578812
2014-11-11 00:00:00,0.805251,0.819435,1330,1667,4750,1340,2017.3999074897729,579668
2014-11-18 00:00:00,0.816943,0.8480409999999999,1429,1815,5173,1356,34468.70580764639,609994
2014-11-25 00:00:00,0.8145180000000001,0.888524,1687,2033,5648,1362,37188.44390183815,635661
2014-12-02 00:00:00,0.86067,0.962826,1636,2292,5963,1354,-4229.180540869944,619323
2014-12-09 00:00:00,0.886704,1.02252,1714,2169,5970,1349,-41156.4063181103,583853
2014-12-16 00:00:00,1.00845,1.08392,1993,2744,7062,1369,56983.02886876755,651524
2014-12-23 00:00:00,1.06625,1.17724,2178,2947,7704,1367,23757.221853057737,654414
2014-12-30 00:00:00,1.05995,1.1716,2170,2746,7626,1332,14.618659620755352,650904
2015-01-06 00:00:00,1.22559,1.24325,2849,3693,10049,1963,162165.40176447504,808287
2015-01-13 00:00:00,1.31066,1.3234,3016,4007,10715,1976,-43489.64268946031,809660
2015-01-20 00:00:00,1.3711,1.40399,3263,4360,11584,1995,8239.580592791317,825079
2015-01-27 00:00:00,1.39171,1.37629,3141,4148,11164,1999,-11635.987862047856,811165
2015-02-03 00:00:00,1.4371200000000002,1.46866,3563,4783,12423,2048,28695.730769671733,845875
2015-02-10 00:00:00,1.50165,1.533,3746,4725,12676,2028,-12760.881183332764,826877
2015-02-17 00:00:00,1.59805,1.60841,3960,5076,13484,2023,6561.67578435922,838344
2015-02-24 00:00:00,1.89668,1.90047,3974,4073,12158,2000,-195749.4390772904,639738
2015-03-03 00:00:00,1.67728,1.73645,4469,5076,14617,2040,130420.17028392608,841777
2015-03-10 00:00:00,1.78296,1.81945,4575,5384,14986,2020,33413.29369220464,823657
2015-03-17 00:00:00,1.87336,1.96571,5135,5105,15396,2000,-35654.550956755644,783227
2015-03-24 00:00:00,2.32148,2.42021,5377,4317,14839,1978,-184082.1171237476,613128
2015-03-31 00:00:00,2.40991,2.41083,5700,4011,15679,1949,-27652.267926847213,650356
2015-04-07 00:00:00,1.94328,1.98859,4775,4494,15654,2004,128741.69144960168,787192
2015-04-14 00:00:00,1.99796,1.98985,4574,5362,15517,2005,20331.772671639454,779809
2015-04-21 00:00:00,2.11829,2.1071,4804,5380,15661,2008,-25250.55663385673,743249
2015-04-28 00:00:00,2.25112,2.19256,5088,6882,18143,2026,69932.65066038526,827482
2015-05-05 00:00:00,2.37116,2.3001400000000003,5135,7353,18944,2007,17822.268510841182,823602
2015-05-12 00:00:00,2.80035,2.67574,5645,8434,21774,2000,-3473.397024130681,813755
2015-05-19 00:00:00,3.16475,3.02427,5997,9325,24681,1993,4262.214283349109,816098
2015-05-26 00:00:00,3.15183,3.11328,6299,10127,26423,1956,33022.05831232027,848718
2015-06-02 00:00:00,3.3321,3.3278800000000004,6619,11415,28468,1952,26105.458149995426,855439
2015-06-09 00:00:00,3.5602400000000003,3.5918,6660,11856,30481,1922,-609.4922469415469,848628
2015-06-16 00:00:00,3.05479,3.09262,5574,9334,24894,1898,-33825.61149095744,804948
2015-06-23 00:00:00,2.76732,2.78803,5187,8489,21940,1900,-21576.54735035181,786936
2015-06-30 00:00:00,2.44161,2.52371,4581,7392,19603,1832,-11577.78675868793,776752
2015-07-07 00:00:00,2.03348,2.12928,3707,6403,16769,1813,18868.11331049318,787543
2015-07-14 00:00:00,1.98593,2.05142,3572,6595,16261,1805,21698.299657643423,792672
2015-07-21 00:00:00,1.91514,1.98957,3515,6357,15437,1774,-2796.150512585067,775895
2015-07-28 00:00:00,1.69968,1.7858,3157,5557,13836,1759,752.622833717498,774777
2015-08-04 00:00:00,1.57635,1.60144,2772,4729,11870,1742,-27405.781936095445,741210
2015-08-11 00:00:00,1.3935,1.4743,2871,4046,10707,1690,-20571.319560225005,726244
2015-08-18 00:00:00,1.29941,1.42286,2688,3630,9798,1626,-32632.393729991047,688612
2015-08-25 00:00:00,1.18379,1.38196,2612,3126,8787,1439,-58400.6619730409,635835
2015-09-01 00:00:00,1.13723,1.33712,2545,2620,7997,1482,-26010.47145697009,598077
2015-09-08 00:00:00,1.04118,1.13894,2293,2313,7201,1446,10126.685952815693,632252
2015-09-15 00:00:00,0.971814,1.09641,2189,2171,6768,1440,-4274.618783638929,617287
2015-09-22 00:00:00,0.8633059999999999,0.999559,2062,1905,6024,1402,-17116.738403427065,602666
2015-09-29 00:00:00,0.8337969999999999,0.99095,1873,1810,5686,1382,-30790.49362337077,573793
2015-10-06 00:00:00,0.784516,0.931253,1646,1641,5118,1379,-32649.796405620524,549582
2015-10-13 00:00:00,0.7343270000000001,0.843118,1610,1599,5078,1392,41471.79419608158,602288
2015-10-20 00:00:00,0.6988449999999999,0.8402860000000001,1670,1621,5044,1388,16691.736176126753,600272
2015-10-27 00:00:00,0.7230989999999999,0.8300649999999999,1580,1624,4925,1393,-4128.965948708821,593327
2015-11-03 00:00:00,0.663501,0.790428,1455,1496,4596,1360,-17922.70971410314,581457
2015-11-10 00:00:00,0.69276,0.8308260000000001,1512,1639,4868,1329,5813.028657545103,585923
2015-11-17 00:00:00,0.710029,0.8567959999999999,1644,1914,5265,1345,37799.40885243495,614499
2015-11-24 00:00:00,0.834232,1.00746,1848,2364,6260,1356,15805.890290156589,621362
2015-12-01 00:00:00,0.992621,1.0586799999999998,1815,2651,6504,1354,-2981.322540467023,614349
2015-12-08 00:00:00,1.01605,1.10028,1883,2604,6623,1347,-18098.74440208671,601938
2015-12-15 00:00:00,1.07169,1.1457,2026,3073,7639,1365,62526.01649786043,666755
2015-12-22 00:00:00,1.10163,1.2189,2341,3298,8229,1363,31542.488318878342,675119
2015-12-29 00:00:00,1.18841,1.31113,2413,3334,8505,1389,-17992.022062348668,648678
2016-01-05 00:00:00,1.2019,1.27386,3110,4169,10864,1946,188181.1868945479,852842
2016-01-12 00:00:00,1.23108,1.29342,3207,4078,10997,1973,-18586.27511420345,850228
2016-01-19 00:00:00,1.26796,1.33097,3564,4452,11926,1983,41205.89530039497,896035
2016-01-26 00:00:00,1.36298,1.42662,3786,4769,12648,2006,5452.715820589685,886570
2016-02-02 00:00:00,1.48535,1.57071,4314,5287,13790,1999,-14642.652795053087,877947
2016-02-09 00:00:00,1.55954,1.65146,4703,5193,14258,1990,-19590.249281496624,863356
2016-02-16 00:00:00,1.64783,1.7330900000000002,4979,5610,15160,2000,2665.8023080051644,874739
2016-02-23 00:00:00,1.91275,2.03388,5032,4567,14208,2011,-179903.34997128823,698566
2016-03-01 00:00:00,1.81725,1.88331,5209,5655,16605,2001,114263.99816309533,881694
2016-03-08 00:00:00,1.91433,2.00292,5501,5812,16961,2013,16176.381287775352,846813
2016-03-15 00:00:00,2.21003,2.27731,5744,6724,18463,2000,-40694.70087348274,810736
2016-03-22 00:00:00,2.73568,2.91465,6653,7469,21565,1977,-92158.99218658498,739882
2016-03-29 00:00:00,3.36832,3.5491900000000003,7712,7144,24900,1928,-56900.64029407222,701569
2016-04-05 00:00:00,3.09689,3.08102,6716,6786,24178,2024,72542.92087911337,784740
2016-04-12 00:00:00,3.07346,3.01875,6020,8843,24897,1997,19740.293645601603,824746
2016-04-19 00:00:00,3.51643,3.40446,6399,12147,28781,2029,41723.21701736958,845391
2016-04-26 00:00:00,3.8027,3.52869,6958,14073,31265,2021,47301.16641141183,886023
2016-05-03 00:00:00,4.5031300000000005,4.10665,7452,17482,36517,2024,20961.33051246591,889216
2016-05-10 00:00:00,5.06308,4.7551,8110,20150,42890,2027,18764.23425447615,901978
2016-05-17 00:00:00,4.8600900000000005,4.65163,7726,18692,41035,1967,726.1891211046604,882163
2016-05-24 00:00:00,4.57916,4.57049,7649,17300,40124,1987,26305.957656249288,877892
2016-05-31 00:00:00,3.55674,3.45522,6129,12394,30183,1995,18072.91342410515,873547
2016-06-07 00:00:00,3.50417,3.29505,5854,11552,28060,1971,-17129.391629020334,851580
2016-06-14 00:00:00,3.21511,3.16426,5503,10084,25484,1958,-34265.05268862832,805370
2016-06-21 00:00:00,3.10088,3.14433,5514,11503,27354,1940,53498.6286050285,869946
2016-06-28 00:00:00,2.79056,2.87936,5145,10149,24342,1899,8554.553287945222,845397
2016-07-05 00:00:00,2.38547,2.36977,4488,8178,19677,1906,-3826.712951299385,830332
2016-07-12 00:00:00,1.9703,1.93853,3909,5847,15548,1861,-29147.404024765245,802052
2016-07-19 00:00:00,1.73442,1.64064,3306,4683,13006,1845,-6298.862235585111,792740
2016-07-26 00:00:00,1.56303,1.4752,2997,4497,11924,1846,16265.014858605457,808298
2016-08-02 00:00:00,1.4128,1.37755,2890,4105,10762,1795,-19210.113510790863,781240
2016-08-09 00:00:00,1.27492,1.33771,2751,3831,10202,1767,-16070.27596620738,762648
2016-08-16 00:00:00,1.2834,1.34686,2685,3518,9809,1746,-34599.22246613004,728288
2016-08-23 00:00:00,1.1666299999999998,1.26579,2341,3060,8564,1614,-58626.3223955899,676574
2016-08-30 00:00:00,1.10977,1.25701,2311,2575,7756,1569,-60173.867462335154,617021
2016-09-06 00:00:00,1.04333,1.16048,2412,2377,7510,1493,16529.992983635748,647145
2016-09-13 00:00:00,0.905151,1.04834,2049,2099,6636,1470,4411.399089822429,633003
2016-09-20 00:00:00,0.902718,0.992711,1930,1971,6240,1469,-8280.313885534066,628582
2016-09-27 00:00:00,0.8595309999999999,0.961603,1771,1748,5596,1422,-46580.7219784609,581945
2016-10-04 00:00:00,0.818998,0.955818,1728,1564,5326,1456,-36981.23973406595,557219
2016-10-11 00:00:00,0.752505,0.8275969999999999,1545,1578,4961,1405,25003.63363964669,599446
2016-10-18 00:00:00,0.731146,0.811886,1549,1421,4747,1384,5620.602745399461,584688
2016-10-25 00:00:00,0.733295,0.818527,1576,1515,4879,1377,13057.869478669483,596071
2016-11-01 00:00:00,0.73102,0.829758,1529,1485,4899,1390,-1064.348180287052,590413
2016-11-08 00:00:00,0.68834,0.8285030000000001,1559,1481,4915,1386,-991.8192062637536,593239
2016-11-15 00:00:00,0.732049,0.8858959999999999,1603,1691,5230,1350,-385.2910257204203,590363
2016-11-22 00:00:00,0.911188,1.05351,1964,2549,6653,1379,46522.108994727256,631507
2016-11-29 00:00:00,1.02105,1.11768,2076,2726,7133,1370,18920.74390041607,638196
2016-12-06 00:00:00,1.09495,1.14028,2073,2488,7072,1384,-14962.91910297051,620201
2016-12-13 00:00:00,1.09475,1.13326,2372,2942,8304,1485,103356.3176380226,732755
2016-12-20 00:00:00,1.09775,1.17589,2544,3075,8563,1484,22197.53670932981,728214
2016-12-27 00:00:00,1.18882,1.23848,2840,3201,9079,1468,6611.457795433002,733077
2017-01-03 00:00:00,1.26589,1.2802,3849,4556,12839,2220,272121.9210725699,1002892
2017-01-10 00:00:00,1.30479,1.33123,4118,4453,13267,2245,-28970.44907146995,996595
2017-01-17 00:00:00,1.34075,1.40786,4408,4993,14319,2266,14129.429209463997,1017076
2017-01-24 00:00:00,1.51674,1.5722,5006,5531,15832,2266,-9876.17676404689,1006998
2017-01-31 00:00:00,1.74583,1.7032599999999998,5219,6134,17069,2222,-8294.708767914213,1002140
2017-02-07 00:00:00,1.88708,1.86636,6126,6671,19057,2288,13914.32831632218,1021079
2017-02-14 00:00:00,2.05923,2.07647,6880,7577,21892,2296,28249.40656274848,1054290
2017-02-21 00:00:00,2.27971,2.33593,6945,5875,19816,2271,-204197.510318439,848314
2017-02-28 00:00:00,2.28379,2.24637,7008,7474,23752,2279,133155.58169661625,1057350
2017-03-07 00:00:00,2.58278,2.49504,7229,8488,24955,2272,-4361.027216247632,1000183
2017-03-14 00:00:00,3.3655800000000005,3.2005,8285,11259,31502,2262,-25285.03294843866,984283
2017-03-21 00:00:00,4.73117,4.43807,10447,14166,42782,2211,-34576.92390911537,963978
2017-03-28 00:00:00,5.70943,5.46361,11335,11540,45255,2132,-135192.92693701806,828299
2017-04-04 00:00:00,5.746580000000001,5.35765,9410,11717,47269,2243,25313.057392692197,882271
2017-04-11 00:00:00,5.89207,5.524369999999999,10053,17357,56761,2257,105994.68171733,1027466
2017-04-18 00:00:00,6.51759,6.345280000000001,11997,21897,63036,2286,12546.789054824156,993431
2017-04-25 00:00:00,7.16338,7.018110000000001,13408,30625,77326,2288,100945.1284533122,1101807
2017-05-02 00:00:00,7.52133,7.7809,14844,37200,85985,2275,5454.69775222498,1105078
2017-05-09 00:00:00,7.38748,7.76939,15192,38606,87825,2299,61496.78205501009,1130397
2017-05-16 00:00:00,6.44688,6.8117600000000005,13365,32124,76210,2227,32374.72927662055,1118800
2017-05-23 00:00:00,4.95881,5.15749,10154,20450,53025,2272,-15535.732092330232,1028116
2017-05-30 00:00:00,3.68612,3.55945,7208,13392,36064,2208,16378.759261397645,1013191
2017-06-06 00:00:00,3.18626,3.00518,6368,10850,29133,2214,-19032.93303229357,969427
2017-06-13 00:00:00,2.76894,2.73038,5588,9468,25938,2201,-14818.242695371157,949978
2017-06-20 00:00:00,2.48706,2.47768,5223,8640,23805,2180,16433.697878568433,960779
2017-06-27 00:00:00,2.40802,2.36314,4721,7214,20693,2144,-62570.01745671523,875658
2017-07-04 00:00:00,2.07483,2.03139,4553,6218,19074,2127,44999.05983800127,938963
2017-07-11 00:00:00,1.77898,1.80376,4145,5505,16664,2086,11119.159036003752,923848
2017-07-18 00:00:00,1.61487,1.58696,3856,5269,14869,2112,20968.506481260178,936950
2017-07-25 00:00:00,1.5385,1.53801,3723,5336,14552,2088,9010.713717941891,946160
2017-08-01 00:00:00,1.52612,1.44974,3658,4815,13291,2018,-16330.323914000648,916783
2017-08-08 00:00:00,1.28847,1.27729,3444,4133,11619,1933,-2553.93720787426,909661
2017-08-15 00:00:00,1.18344,1.22051,3359,3764,11066,1977,8823.72726980946,906668
2017-08-22 00:00:00,1.24919,1.23235,3385,3429,10646,1896,-46839.72755894333,863879
2017-08-29 00:00:00,1.14131,1.223,3220,2987,9608,1802,-82385.56482508802,785606
2017-09-05 00:00:00,0.9878,1.0473,2847,2552,8693,1798,24980.934106668457,830040
2017-09-12 00:00:00,0.8955649999999999,0.978113,2375,2245,7573,1753,-41250.75168953196,774246
2017-09-19 00:00:00,0.8922040000000001,0.947548,2312,2162,7373,1773,-6417.778082830715,778114
2017-09-26 00:00:00,0.877184,0.867554,2206,1916,6947,1736,20919.458915614872,800757
2017-10-03 00:00:00,0.780203,0.8232799999999999,2009,1862,6258,1780,-26263.538889416377,760130
2017-10-10 00:00:00,0.725075,0.771497,1943,1901,6501,1785,57854.68094429968,842647
2017-10-17 00:00:00,0.68247,0.706819,1741,1720,5786,1748,9590.479159964598,818597
2017-10-24 00:00:00,0.640393,0.6851550000000001,1665,1643,5497,1741,-14396.627577090752,802300
2017-10-31 00:00:00,0.639127,0.687351,1618,1769,5612,1724,9111.616857907036,816468
2017-11-07 00:00:00,0.705637,0.735733,1726,1784,5861,1690,-9872.998633684474,796621
2017-11-14 00:00:00,0.707801,0.806048,1986,2170,6537,1725,13901.052460065112,810994
2017-11-21 00:00:00,0.822659,0.944013,2239,2468,7323,1610,-36656.50772658351,775731
2017-11-28 00:00:00,0.859864,0.960101,2445,2830,8111,1681,73564.79077192617,844807
2017-12-05 00:00:00,1.10083,1.14128,2814,3343,9530,1710,2570.46050654829,835027
2017-12-12 00:00:00,1.15323,1.14784,2773,3660,10065,1708,35340.41782776185,876862
2017-12-19 00:00:00,1.2017799999999998,1.31156,3242,3949,11189,1684,-13467.747962226977,853109
2017-12-26 00:00:00,1.2498,1.26102,3481,4198,11767,1710,83472.97298120288,933130
2018-01-02 00:00:00,1.41876,1.41974,4887,6341,17975,2611,352413.714382263,1266076
2018-01-09 00:00:00,1.40077,1.473,5332,6279,18652,2651,-16545.628336516675,1266257
2018-01-16 00:00:00,1.47139,1.58968,5589,6802,19948,2623,-14714.779201293131,1254844
2018-01-23 00:00:00,1.63634,1.7220799999999998,6249,7487,21634,2678,-1380.0281709521078,1256271
2018-01-30 00:00:00,1.79125,1.84114,6869,8291,23169,2666,-6651.217885714723,1258405
2018-02-06 00:00:00,1.86871,1.92692,7509,8451,24085,2672,-15003.502620091896,1249921
2018-02-13 00:00:00,1.98121,2.0852,7821,8076,24419,2665,-87646.8850337225,1171062
2018-02-20 00:00:00,2.23487,2.40063,8607,7197,24635,2618,-178465.94534939015,1026187
2018-02-27 00:00:00,2.1457200000000003,2.24479,8890,8788,29096,2666,216279.2732178748,1296156
2018-03-06 00:00:00,2.2513400000000003,2.29962,8809,9276,28377,2658,4687.021925018402,1233986
2018-03-13 00:00:00,2.6411,2.73181,10156,11376,33113,2650,-31343.742838262115,1212127
2018-03-20 00:00:00,3.13478,3.24012,11515,12816,38260,2596,-48067.79535057908,1180820
2018-03-27 00:00:00,3.96538,4.18077,13615,12044,44012,2581,-141774.5980814281,1052725
2018-04-03 00:00:00,3.45972,3.63095,11686,9572,42135,2630,65207.99250191031,1160440
2018-04-10 00:00:00,3.07558,3.13643,9369,10758,38815,2656,71162.10607490526,1237552
2018-04-17 00:00:00,3.3258,3.3621300000000005,9703,14265,41199,2658,24990.286742859756,1225384
2018-04-24 00:00:00,3.797730000000001,3.88115,10765,16965,46241,2677,-25393.82142616366,1191426
2018-05-01 00:00:00,4.34227,4.52235,11628,22217,55264,2668,20283.283772765197,1222020
2018-05-08 00:00:00,4.86953,5.20091,13899,29772,69732,2673,129328.5909473484,1340765
2018-05-15 00:00:00,5.0368900000000005,5.42034,14246,29255,70056,2655,-29.154329035431147,1292464
2018-05-22 00:00:00,4.8812,5.27078,13634,26502,66461,2655,-5309.961588863749,1260932
2018-05-29 00:00:00,4.54791,4.58991,11647,23468,58802,2658,49411.13737043901,1281115
2018-06-05 00:00:00,4.3762,4.39714,11168,21760,55431,2637,12638.030453583458,1260615
2018-06-12 00:00:00,4.22692,4.12777,10986,20081,53177,2646,69413.30251718825,1288273
2018-06-19 00:00:00,3.68251,3.5027800000000004,9721,16800,45668,2653,48073.39278463833,1303765
2018-06-26 00:00:00,3.0855900000000003,3.04819,8644,13642,37948,2619,-29481.241154564777,1244935
2018-07-03 00:00:00,2.69831,2.67984,7606,11768,32941,2620,-362.55028700991534,1229217
2018-07-10 00:00:00,2.28676,2.26612,6754,10005,27854,2568,9771.696789663052,1229148
2018-07-17 00:00:00,2.01217,1.96484,6325,7904,23147,2542,-22493.67494525248,1178058
2018-07-24 00:00:00,1.71323,1.7220099999999998,5698,6621,20610,2516,19902.26483264356,1196855
2018-07-31 00:00:00,1.5667799999999998,1.5728,5369,6207,18864,2485,18792.70380535582,1199386
2018-08-07 00:00:00,1.49827,1.45718,4789,5906,17107,2444,-8594.780492065242,1173980
2018-08-14 00:00:00,1.49961,1.50332,4649,5530,16459,2336,-79744.63992426451,1094840
2018-08-21 00:00:00,1.42123,1.40257,4601,5234,15763,2224,24927.495317116613,1123869
2018-08-28 00:00:00,1.39258,1.4035799999999998,4442,4660,14776,2196,-40670.02498649317,1052737
2018-09-04 00:00:00,1.21697,1.23749,3937,4115,13451,2258,14831.992039241595,1086961
2018-09-11 00:00:00,1.11266,1.12161,3506,3741,12106,2206,-7266.1423587300815,1079343
2018-09-18 00:00:00,0.991888,1.01276,3056,3288,10695,2159,-9939.15488321334,1056024
2018-09-25 00:00:00,0.946401,0.959768,2955,3117,10027,2084,-9042.105069038693,1044732
2018-10-02 00:00:00,0.8746950000000001,0.8789170000000001,2512,2726,8722,2154,-39282.20526109589,992358
2018-10-09 00:00:00,0.8091689999999999,0.794181,2346,2661,8425,2111,34485.24235830689,1060841
2018-10-16 00:00:00,0.75452,0.7663939999999999,2222,2571,8116,2154,35711.35807187506,1058986
2018-10-23 00:00:00,0.7329829999999999,0.748613,2138,2466,7787,2140,-19173.792876826366,1040191
2018-10-30 00:00:00,0.725811,0.757116,2354,2438,7884,2151,-2480.2041930838022,1041320
2018-11-06 00:00:00,0.754209,0.770094,2102,2392,8060,2167,5181.243449425092,1046625
2018-11-13 00:00:00,0.729672,0.833506,2634,2831,8994,2200,29937.07630797173,1079056
2018-11-20 00:00:00,0.839875,0.94034,2911,3503,10103,2170,8587.40173462662,1074399
2018-11-27 00:00:00,0.989358,1.08197,3428,4244,11904,2193,23542.7394531616,1100212
2018-12-04 00:00:00,1.1354,1.20216,3810,4548,13188,2217,1547.7112010566052,1097022
2018-12-11 00:00:00,1.23124,1.27291,3912,5502,14843,2247,62604.66391836316,1166071
