date,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 5-24,ILITOTAL,NUM. OF PROVIDERS,RESIDUALS,residuals_36,residuals_48,residuals_60,OT
2009-05-05 00:00:00,2.11387,2.08877,5816,6142,16037,1996,-16309.07039449201,-22408.890096530085,-18195.385030734586,1138.1705800121415,767773
2009-05-12 00:00:00,2.09695,2.0343400000000003,5496,5577,15381,1977,-11171.126122088404,-8178.419511033571,-18788.51169603062,12238.011448072386,756068
2009-05-19 00:00:00,1.90294,1.97649,5388,5536,15065,1954,-3100.486115402775,-5431.276479368913,-4732.419492314686,8328.939482954098,762208
2009-05-26 00:00:00,1.96951,1.99362,5040,6207,16087,1990,54238.11963991483,57971.75398601231,44151.71292319067,63702.91987141827,806925
2009-06-02 00:00:00,1.92331,1.85383,4281,5685,14486,1953,-15396.00423978339,-6461.23771154054,-16431.43826840399,-665.9628126069438,781411
2009-06-09 00:00:00,1.89659,1.8673,4612,5270,14354,1946,-10187.303067145986,1076.8005352780456,-18676.949966437416,-11247.527363703704,768702
2009-06-16 00:00:00,1.75181,1.69987,4063,4466,12601,1933,-20688.332696896046,-12404.218615920863,-23011.95944474032,-13615.212947538936,741293
2009-06-23 00:00:00,1.52632,1.49741,3625,4108,11191,1917,-11476.651171670412,-13972.449826885131,-7837.453771872097,-7010.446135154343,747358
2009-06-30 00:00:00,1.4957200000000002,1.45112,3408,3733,10359,1875,-27912.682877281917,-21779.888661899487,-27903.912150821416,-22644.33025536721,713863
2009-07-07 00:00:00,1.2231299999999998,1.20715,3090,2933,8813,1850,13993.43858892226,21914.920994131942,16833.34831834759,24298.291055216687,730068
2009-07-14 00:00:00,1.17754,1.17415,3117,3110,8801,1831,28017.49001366843,32101.7770889902,33802.56659439183,40863.89269897528,749563
2009-07-21 00:00:00,1.09112,1.1620700000000002,2921,3044,8362,1765,-15466.147989894263,-10226.496145058074,-12406.41666618304,7343.621212932863,719580
2009-07-28 00:00:00,1.11958,1.17213,3081,2972,8440,1755,-1119.292806797428,2465.357671602629,2665.616325932322,11632.117232235614,720054
2009-08-04 00:00:00,1.08169,1.12168,2781,2901,7914,1710,-9728.731574886597,-7758.816649852437,-9680.257079881269,-1458.9049389110878,705551
2009-08-11 00:00:00,1.12497,1.14981,2851,2645,7697,1664,-39075.08285156905,-39935.85289753368,-36586.3717902035,-32848.2689692307,669414
2009-08-18 00:00:00,1.06197,1.1332799999999998,2816,2553,7603,1624,-2488.637777063413,1942.2286577766065,-2771.377270054538,1303.6101841970813,670887
2009-08-25 00:00:00,1.08909,1.08171,2636,2188,6853,1497,-34000.33503933833,-35477.48325087875,-31201.926532794954,-29041.673947992156,633532
2009-09-01 00:00:00,1.1776,1.19959,2413,2172,6595,1421,-79923.41800565377,-77413.69494302501,-80930.85875722626,-70606.17117514205,549773
2009-09-08 00:00:00,0.97493,0.952808,2147,1831,5755,1435,31762.26470777788,33159.6719839162,26450.55093570228,23720.384681842872,604004
2009-09-15 00:00:00,0.987132,0.916032,1975,1784,5316,1405,-12387.44954603922,-12190.04374374135,-12461.643309668754,-14539.801669331384,580329
2009-09-22 00:00:00,0.995991,0.926582,2027,1779,5334,1384,-6417.537405299372,-2257.6661396268755,-9900.213865962578,2277.796442063176,575664
2009-09-29 00:00:00,0.904726,0.8696200000000001,1754,1541,4718,1347,-34822.75560395385,-32248.593733390797,-34023.84379253979,-32242.595049515483,542536
2009-10-06 00:00:00,0.941927,0.903133,1753,1566,4691,1353,-32288.14433642919,-35518.04831418197,-34766.56930872158,-38041.83951524203,519414
2009-10-13 00:00:00,0.880415,0.773776,1458,1450,4234,1284,17007.018828279804,18445.73594609369,14970.497044669,9444.340611472144,547187
2009-10-20 00:00:00,0.842615,0.7427739999999999,1323,1335,3950,1265,673.5857354984619,1143.633659461746,5643.259668208542,5028.025047504809,531790
2009-10-27 00:00:00,0.858382,0.730934,1290,1279,3850,1250,-3490.1590759914834,1258.1100757652894,-5731.000631236704,4474.865511957672,526723
2009-11-03 00:00:00,0.83383,0.786882,1381,1357,4077,1241,-9286.518682309545,-9457.840110546793,-9126.867072276187,-11657.291146926582,518121
2009-11-10 00:00:00,0.8474370000000001,0.763051,1378,1307,4008,1212,5909.022239181504,4074.9105770174074,6839.998768770427,3001.477465090109,525260
2009-11-17 00:00:00,0.888273,0.841043,1485,1592,4518,1225,16470.9170685687,14398.899353576477,17941.591533226136,17491.246489311336,537190
2009-11-24 00:00:00,0.765372,0.791573,1520,1592,4420,1235,24530.096258487785,23615.946712592384,24260.186812863685,26876.599013364525,558382
2009-12-01 00:00:00,0.91858,0.912732,1564,1866,5007,1170,-3644.345908445306,-7109.616569861653,-5001.277902892325,-3372.5917389009846,548573
2009-12-08 00:00:00,1.01432,1.03398,1850,1959,5493,1198,-7518.395205496345,-8781.888204627787,-9416.21558615542,-8088.791144197108,531250
2009-12-15 00:00:00,1.01233,0.934009,1720,2118,5510,1210,47125.89023125288,45166.5015206578,41759.07351985551,40719.28017428226,589930
2009-12-22 00:00:00,1.11803,1.08189,2134,2510,6741,1206,45963.59850142349,39029.45767902746,45151.19974303013,43252.24982674816,623077
2009-12-29 00:00:00,1.11806,1.06563,1995,2383,6387,1254,-2429.4068265283718,603.3759423462907,-5419.676331184804,8760.48783870053,599366
2010-01-05 00:00:00,1.10939,1.13505,2627,3142,8473,1838,124852.3481073914,117842.56820113782,115763.0301042738,114385.6947455277,746485
2010-01-12 00:00:00,1.24341,1.25256,2953,3522,9347,1875,-38398.223444642266,-43149.89923370106,-40046.39615637704,-60565.340756528894,746230
2010-01-19 00:00:00,1.25726,1.2457,3044,3641,9684,1907,20740.18102904712,13111.80344204302,32244.18552164198,1911.4128795404688,777397
2010-01-26 00:00:00,1.25734,1.26774,3226,3822,9904,1929,4482.775848425226,3707.434471466113,17244.49095467571,16387.753857651143,781234
2010-02-02 00:00:00,1.43414,1.43723,3451,4397,11020,1947,-13822.261709110462,-15374.67902699206,-9809.2062034806,-917.2890786032658,766753
2010-02-09 00:00:00,1.5183799999999998,1.53341,3927,4679,11807,1940,-8408.067120124237,-7714.928946081665,561.633879117202,595.0156140278559,769982
2010-02-16 00:00:00,1.61617,1.69445,4416,5322,13336,1921,17242.326129403198,15864.419490502449,23300.44979788072,29285.17102995352,787038
2010-02-23 00:00:00,1.84378,1.9915,4598,4145,12079,1938,-173957.37800578983,-176834.92978869576,-166458.13206710538,-150921.53191587713,606527
2010-03-02 00:00:00,1.72535,1.81305,5045,4978,13997,1964,94503.81947634928,90839.70137754106,89127.02613750298,79729.88623375364,772016
2010-03-09 00:00:00,1.87923,2.01426,5060,5867,14958,1936,5551.347739073215,-737.5484549457906,21603.34376805171,21634.869057458945,742606
2010-03-16 00:00:00,2.3371,2.5565900000000004,6300,7194,18022,1916,-40554.51833762403,-32758.40613585082,-45183.9400538794,-277.64203343424015,704923
2010-03-23 00:00:00,3.03533,3.38185,7295,7071,19899,1840,-125166.6972343995,-120827.68930270209,-131869.6361515232,-112858.66554596962,588406
2010-03-30 00:00:00,3.136,3.43172,7478,5764,20346,1887,-26593.618918919936,-37403.64771605376,-29570.56305847689,-35137.082839488285,592880
2010-04-06 00:00:00,2.53336,2.69151,6584,6342,20026,1923,121473.97081264912,115653.27864993876,125553.6663627727,115578.59939008218,744043
2010-04-13 00:00:00,2.91288,2.91063,6238,7773,20721,1921,-12644.8512488486,-12980.761855796096,-23483.11217605858,14017.690961289802,711908
2010-04-20 00:00:00,3.44497,3.49232,7247,11243,26257,1964,39032.90351942799,61910.7880669944,16137.062255979285,60442.57546431606,751850
2010-04-27 00:00:00,4.16185,4.0037,8007,15291,31975,1947,51402.37775944255,61030.92871146312,42954.0437467501,57073.876189988456,798637
2010-05-04 00:00:00,4.55159,4.43534,8195,16366,34284,1970,-15530.022655377395,-19464.60574653069,-28932.58782520052,1146.8953537157504,772974
2010-05-11 00:00:00,4.46504,4.24215,8036,16516,34456,1961,38781.780153529486,41431.76813322655,27608.33815942216,36766.46010564221,812230
2010-05-18 00:00:00,4.55124,4.39719,8172,17493,36567,1910,41236.51844546082,39766.925857221126,27324.17691808229,41289.23850600212,831600
2010-05-25 00:00:00,4.0822,3.90256,7839,13718,31277,1908,2501.818091891473,13510.814025629776,-3899.350811081589,21840.47430192493,801449
2010-06-01 00:00:00,3.38812,3.15073,6376,10496,24627,1860,-12237.231277891784,-5499.334938324639,-24900.869420524104,-633.9873569966294,781629
2010-06-08 00:00:00,2.99142,2.72422,5691,8427,20377,1829,-31744.24924675096,-35808.554288600455,-42356.59785433195,-26887.672826540074,747993
2010-06-15 00:00:00,2.61542,2.33336,5363,6702,17309,1823,-5249.6050597726135,12580.88527141628,-14306.78300157329,9403.350268169772,741807
2010-06-22 00:00:00,2.09065,1.925,4400,5489,14031,1790,-14860.472125423024,-7068.298710246221,-20451.189033257426,599.0623678679112,728883
2010-06-29 00:00:00,1.86146,1.75243,4189,5025,12957,1770,7680.744264831883,11478.096885073,927.8129945889814,14768.312982807634,739375
2010-07-06 00:00:00,1.61377,1.57704,3701,4557,11498,1723,5906.376141682384,19916.43652060372,-562.5802329102298,18138.180851856014,729089
2010-07-13 00:00:00,1.42199,1.35766,3164,3562,9391,1681,-32487.215562846977,-26420.957622545426,-37558.83407514298,-23232.778231643955,691707
2010-07-20 00:00:00,1.3382,1.31223,3139,3064,8695,1651,-32723.94563949702,-25572.810340084838,-39418.40891269676,-32382.55033834919,662612
2010-07-27 00:00:00,1.19995,1.14937,2895,2673,7830,1612,15080.439862170606,20270.69815974252,12550.432735055336,15275.463838112077,681240
2010-08-03 00:00:00,1.14889,1.11451,2532,2553,7307,1585,-18558.66537974868,-16309.87992590235,-16154.203762389605,-8224.073244674713,655627
2010-08-10 00:00:00,1.12194,1.10984,2551,2595,7236,1556,-7651.168500096886,-2097.668596619391,-10020.103382221425,-3150.00902281364,651983
2010-08-17 00:00:00,1.06712,1.0524,2353,2280,6530,1516,-26832.235715407995,-22500.79395563388,-29016.539036289905,-26841.22802379716,620485
2010-08-24 00:00:00,1.0505799999999998,1.03536,2213,2110,6072,1381,-42261.25765351602,-42601.68463532964,-42798.135305673,-41444.43301660207,586460
2010-08-31 00:00:00,1.15203,1.1177700000000002,2249,1980,5946,1357,-46889.63227792492,-45288.80439931015,-47870.91653402406,-46301.161242020666,531954
2010-09-07 00:00:00,0.970975,0.982949,2040,1760,5547,1296,13412.732178078615,14955.87124306732,8897.486812573043,12049.82778727112,564322
2010-09-14 00:00:00,0.894683,0.925194,1812,1599,4989,1279,-9428.79774899478,-11337.29354003386,-7184.587907795329,-10361.664945736527,539238
2010-09-21 00:00:00,0.843568,0.8355309999999999,1604,1422,4448,1251,-10855.39664482302,-7635.077503376873,-17971.906536674127,-7114.062655415386,532356
2010-09-28 00:00:00,0.815409,0.832393,1472,1462,4218,1225,-27126.26548298972,-25889.516236088355,-30144.624635947403,-33112.938424597494,506732
2010-10-05 00:00:00,0.823052,0.855591,1423,1269,4009,1211,-43632.06212016271,-43839.5493941615,-48101.3752925896,-50746.8065000067,468565
2010-10-12 00:00:00,0.674635,0.7069489999999999,1255,1206,3721,1220,44078.83989225258,43817.80565914896,42364.37126028171,31890.311455055955,526346
2010-10-19 00:00:00,0.631883,0.694387,1243,1184,3597,1203,8897.580559881928,7334.203227770107,11493.81998690724,8904.605240019737,518011
2010-10-26 00:00:00,0.641513,0.687976,1251,1188,3538,1179,1110.149908479827,4059.337055062235,-653.1948299601208,9120.047801300942,514262
2010-11-02 00:00:00,0.529813,0.6447430000000001,1088,1125,3202,1175,-16805.05911081389,-18532.085821291897,-17715.97790478001,-17869.80952066969,496632
2010-11-09 00:00:00,0.644089,0.67533,1207,1223,3523,1175,18524.193672374007,14220.670255118455,15564.67092145572,10026.659911425377,521671
2010-11-16 00:00:00,0.667718,0.72823,1342,1358,3874,1191,22011.486607317813,22107.923489383946,21922.40488113521,20040.054775294848,531975
2010-11-23 00:00:00,0.7056680000000001,0.8065260000000001,1505,1600,4444,1195,20282.28365694289,18432.53995894862,20749.584733535183,23499.7598585292,551005
2010-11-30 00:00:00,0.8041550000000001,0.860408,1528,1781,4717,1200,5430.648423690116,1553.1257379694143,4386.647979536327,3763.6373187014833,548228
2010-12-07 00:00:00,0.907804,0.936075,1622,1809,4813,1184,-37024.10102182394,-40701.10695791943,-40423.19829337916,-40935.13790525519,514168
2010-12-14 00:00:00,1.00555,0.966683,1788,2206,5567,1196,49516.45473361446,45665.51433736703,44647.894323527,37708.6784713316,575887
2010-12-21 00:00:00,1.03601,0.996007,1816,2264,5822,1201,26671.55887773528,22821.37630586408,27043.75139125145,27668.421953701647,584534
2010-12-28 00:00:00,1.0758299999999998,1.10846,2248,2514,6708,1213,24802.821625724668,24141.807189760613,21247.34868252778,30487.740686501376,605162
2011-01-04 00:00:00,1.1609200000000002,1.20345,3106,3485,9365,1850,182261.0630230402,178931.5126544768,176080.45441263157,180588.5288567855,778182
2011-01-11 00:00:00,1.19785,1.23777,3317,3667,9803,1883,-28350.164761037333,-35347.87123355549,-29179.608799910988,-29872.71278972726,791987
2011-01-18 00:00:00,1.27926,1.25259,3324,3837,9958,1905,-3171.26995539607,-14113.598117810909,5446.434369554743,-19595.68187667115,794995
2011-01-25 00:00:00,1.29194,1.30546,3453,4035,10298,1900,-13096.236534923664,-15107.254776915186,-8358.775785966543,-4941.041963592288,788840
2011-02-01 00:00:00,1.42824,1.45295,3634,4658,11396,1925,-4333.518866729806,-5799.016479291488,-2489.373400517856,644.1296664357651,784334
2011-02-08 00:00:00,1.39803,1.44089,3949,4348,11496,1946,6084.740065382095,6783.714686907479,10162.530079383636,12187.242946553626,797839
2011-02-15 00:00:00,1.45831,1.46221,3923,4361,11721,1900,5381.431301734177,5866.929364428623,10842.017680024845,16326.482735464817,801594
2011-02-22 00:00:00,1.56548,1.65573,4125,3340,10377,1918,-168934.6063390706,-169913.10715055547,-163419.5705731857,-153076.87183447857,626731
2011-03-01 00:00:00,1.34313,1.46606,4237,3955,11479,1904,86691.74153478758,86781.89271931897,79141.30050154694,72244.01097012265,782984
2011-03-08 00:00:00,1.48139,1.51811,3995,4040,11187,1898,-3911.507110107457,-11220.199162703007,12846.408735009143,6677.182846293552,736905
2011-03-15 00:00:00,1.63398,1.66429,4579,4097,12137,1872,-18571.958970260806,-6826.6939030021895,-23186.159286682727,16311.423665099428,729258
2011-03-22 00:00:00,1.83126,1.85274,5016,3535,11958,1851,-84119.27905925491,-79125.18928447191,-83022.10277068429,-74541.11953782046,645424
2011-03-29 00:00:00,2.10451,2.12413,5243,3184,12356,1821,-100361.7531409714,-108485.89698021964,-103656.59050697146,-94677.64878438436,581697
2011-04-05 00:00:00,1.73625,1.76709,4514,3393,11992,1891,61605.07237468765,57479.34499191132,65088.28294288204,54976.28633314103,678631
2011-04-12 00:00:00,1.55066,1.5434,4059,3636,11543,1883,71765.01125426416,71095.70969512884,74122.87108202546,80539.96565160342,747894
2011-04-19 00:00:00,1.62891,1.64762,4364,4030,11939,1887,13645.808150726836,29675.748539427528,7402.953096913057,42635.64058638923,724623
2011-04-26 00:00:00,1.7603799999999998,1.6843,4766,4802,13209,1891,56355.26718639955,66887.21556356258,49650.49061555404,81041.15009582543,784244
2011-05-03 00:00:00,1.92728,1.86354,5218,5336,14448,1885,3489.3886447758414,211.4621648119064,5044.836870878004,27280.781050464957,775298
2011-05-10 00:00:00,1.91994,1.86408,5028,5555,14624,1875,5444.113970344304,4224.38267477823,819.1418438040419,30257.24701989524,784516
2011-05-17 00:00:00,2.09951,2.01839,5277,5994,15929,1884,2112.840135863051,-2169.750143583748,-3452.468854141538,8670.062566276523,789193
2011-05-24 00:00:00,2.23973,2.10385,5246,5990,16137,1853,-17277.072504444513,-12354.177464416833,-25033.48622302839,-10013.75949240278,767022
2011-05-31 00:00:00,2.21921,2.09555,5219,6239,16518,1826,13069.96238325874,14440.200486113084,7079.089645001921,15353.180312188924,788242
2011-06-07 00:00:00,2.16693,2.10398,4811,6493,15763,1816,-29900.260716917808,-28058.24849025521,-35641.42319808202,-23283.202575994077,749198
2011-06-14 00:00:00,2.38913,2.2941,5175,6768,17150,1819,-14811.465942438575,-13855.771829406614,-28793.107750700903,-17136.207023587194,747570
2011-06-21 00:00:00,1.96466,1.92223,4422,5683,14524,1780,11539.919294181744,19635.68822004576,9631.942417777493,9977.84639856231,755579
2011-06-28 00:00:00,1.84229,1.74239,3807,5256,13017,1753,-5315.2449096625205,-8917.849330459954,-12245.295917823678,-4165.824515011511,747079
2011-07-05 00:00:00,1.68674,1.6760099999999998,3582,4631,11930,1729,-26099.74821520818,-16761.987395760138,-34232.75869556691,-20987.0671321681,711808
2011-07-12 00:00:00,1.53136,1.49637,3253,4059,10732,1707,2343.664744285052,11683.907470883918,-1167.0933838495985,318.6288078461075,717202
2011-07-19 00:00:00,1.37912,1.38202,3001,4020,10123,1699,20749.28302086587,22966.4181982741,19825.12093843054,20199.49755123316,732480
2011-07-26 00:00:00,1.29515,1.28926,2638,3802,9370,1675,3430.4879146267194,9175.773819450287,3491.063903983915,12466.60747042694,726772
2011-08-02 00:00:00,1.39521,1.3580299999999998,2509,3671,8999,1564,-58828.12216085615,-52956.39118462859,-58129.572828117874,-55006.10101493634,662649
2011-08-09 00:00:00,1.32522,1.30833,2524,3468,8576,1546,-8162.758784776786,-3506.6825127768097,-10044.525198329124,-13551.108754953251,655492
2011-08-16 00:00:00,1.23059,1.26692,2465,3087,8062,1503,-21580.243629005738,-21504.344995712512,-20153.229131848784,-22336.637522088717,636347
2011-08-23 00:00:00,1.2302799999999998,1.27731,2545,3011,7878,1415,-19240.91302921332,-19868.618470839923,-16838.768345546327,-18020.947539923945,616765
2011-08-30 00:00:00,1.2687700000000002,1.2991,2480,2601,7153,1409,-60485.96725578176,-59376.11754603882,-60854.01914546639,-55083.08705686661,550614
2011-09-06 00:00:00,1.10782,1.16297,2336,2352,6765,1365,2021.6518613027877,402.3165333236102,-2190.667116907658,-3198.1227051396854,581700
2011-09-13 00:00:00,1.09559,1.08612,2231,2024,6133,1289,-4422.824555231025,-6582.105076321052,-2189.9613953519147,-8651.539103353745,564670
2011-09-20 00:00:00,1.11031,1.0568,2259,1974,6048,1295,14288.090679298504,18218.302817007992,9731.129558765097,26765.713882107982,572296
2011-09-27 00:00:00,1.10616,1.07871,2168,1850,5786,1260,-38627.76201668347,-37288.16479634121,-42524.8802533159,-32348.336630658014,536380
2011-10-04 00:00:00,1.10816,1.04662,1911,1706,5291,1271,-41797.32322177559,-44482.80044978019,-47874.40702453,-49405.27773826546,505533
2011-10-11 00:00:00,0.999444,0.928152,1913,1751,5185,1240,33215.762420924264,31226.968543060477,26978.98933654907,17016.865485904156,558637
2011-10-18 00:00:00,0.924199,0.901936,1818,1640,4931,1223,11031.383397798403,11750.227950242,9874.586961754714,13306.16549555643,546713
2011-10-25 00:00:00,0.949257,0.915356,1752,1721,5103,1250,10749.563777561882,12402.559853752027,6341.0647807000205,20573.61663199938,557488
2011-11-01 00:00:00,0.978903,0.952548,1728,1706,5159,1240,-16689.743304357282,-16943.95647939376,-21412.2401579594,-23547.675952058868,541600
2011-11-08 00:00:00,0.925024,0.916661,1660,1718,5026,1248,2651.5691982826684,1509.845294867875,-1553.053847018513,-7678.935339907999,548294
2011-11-15 00:00:00,0.848456,0.901787,1721,1755,5051,1238,10106.348413029686,7834.599753737217,7348.602494943421,2323.185430686572,560110
2011-11-22 00:00:00,1.04451,1.03315,2098,2128,6141,1238,41860.288945372566,40398.29251962062,39415.88148466602,40298.54784345953,594395
2011-11-29 00:00:00,1.0986,1.05238,1958,2335,6318,1238,20269.28086744761,20558.711912674247,19597.65059474879,28770.769963243976,600354
2011-12-06 00:00:00,1.22071,1.12713,1886,2294,6296,1242,-45046.29325355252,-49029.59453667863,-48985.28284678143,-45575.925445140805,558585
2011-12-13 00:00:00,1.24976,1.1866,2176,2870,7382,1252,48027.73068791488,45980.39468077291,39017.21347262664,28950.48905317532,622114
2011-12-20 00:00:00,1.22892,1.21415,2295,2972,7656,1268,29304.85527175595,26053.667918441584,28049.3683043716,23583.945855783764,630563
2011-12-27 00:00:00,1.29393,1.25198,2421,2867,7807,1248,-5087.201537734945,-7250.666996017564,-9898.227926067426,-429.4309798772447,623572
2012-01-03 00:00:00,1.23034,1.20559,2773,3691,9395,1932,155665.32007173228,152228.0887959844,149108.5705813059,148123.2716476326,779285
2012-01-10 00:00:00,1.3278,1.31929,2960,4007,10158,1940,-67964.79929984373,-73941.75227346073,-72441.49883041868,-84580.90245643596,769959
2012-01-17 00:00:00,1.33995,1.3273700000000002,3202,4233,10585,1968,23092.090538832126,17948.003361452487,35773.95680769929,-6110.809417801909,797444
2012-01-24 00:00:00,1.37842,1.36688,3346,4268,10913,1958,3469.5531837056624,3938.2623433464905,15176.429911458632,17657.937112162355,798388
2012-01-31 00:00:00,1.50085,1.50535,3326,4422,11061,1929,-59460.19805931859,-60332.978426578455,-49927.78111244016,-43283.99014638737,734781
2012-02-07 00:00:00,1.65163,1.61273,3733,5145,12674,1974,29560.50106024416,30350.38397806266,35234.77110157395,31306.49806614674,785871
2012-02-14 00:00:00,1.7674599999999998,1.75208,4034,5526,13623,1966,771.194409104879,2540.001658068155,12117.31920661591,10619.159395279365,777534
2012-02-21 00:00:00,2.30609,2.33365,4651,5387,14650,1968,-151363.86313201522,-150145.01100541733,-142846.24955794576,-132591.47036193055,627772
2012-02-28 00:00:00,2.16324,2.2268,5102,7018,18521,2006,151011.74585464667,151144.73928681586,154685.93818661745,136808.56285037985,831730
2012-03-06 00:00:00,2.83038,2.97657,6486,10857,24877,2006,50712.920343691134,46079.76379221084,77394.88856387546,70634.93790379248,835762
2012-03-13 00:00:00,3.43761,3.62552,7446,12945,29432,1977,-8463.882502810797,1802.4902867010096,-16744.66893605073,37951.91830404277,811800
2012-03-20 00:00:00,4.305540000000001,4.5532,8546,13971,34332,1908,-68405.07284814841,-71369.70062385453,-64101.378837114666,-63856.81657398015,754019
2012-03-27 00:00:00,6.06082,6.025980000000001,9709,11391,36588,1905,-138774.70664889226,-143347.03897755733,-140687.00700572692,-160929.29900439992,607171
2012-04-03 00:00:00,4.64931,4.96368,8444,9108,34103,1982,51151.612756404094,60117.32298837602,62372.90525408567,211.61496260249987,687051
2012-04-10 00:00:00,4.32584,4.69072,8297,13424,39896,1995,121232.1942059066,102204.78897296452,134418.84241357783,78864.13640969759,850531
2012-04-17 00:00:00,4.5111300000000005,4.7047300000000005,8633,15992,39441,2008,40953.57015707612,57735.354982232326,30136.59780844371,50769.49307150405,838326
2012-04-24 00:00:00,4.2171,4.1646,7441,13439,32426,1978,-66716.85371134419,-51179.8078682588,-98371.84372550643,-48145.32976022957,778610
2012-05-01 00:00:00,3.78956,3.69533,6609,12653,29808,1963,11228.79868019931,-3752.106897914317,2811.1364456395386,-2294.724140871665,806640
2012-05-08 00:00:00,3.29206,3.2363,5757,10816,24987,1931,-11218.873675784796,-12431.357638455927,-17755.48520305741,-13201.439094690722,772086
2012-05-15 00:00:00,3.0197,2.89421,5289,9395,22321,1926,8437.467422850896,15554.352205333882,-5131.425685704104,12215.243584191545,771229
2012-05-22 00:00:00,2.71499,2.71742,5099,8415,20519,1940,-6335.083703545155,2552.6745244540507,-3891.2234150030417,3095.1264561200514,755092
2012-05-29 00:00:00,2.4845,2.52297,4633,7981,19231,1893,6286.237919802428,13780.89329895738,7825.275227247621,14310.97032745788,762238
2012-06-05 00:00:00,2.57808,2.55227,4791,7709,18829,1884,-12078.124601330608,-7343.290053874254,-7282.087836058694,-6126.852827522089,737736
2012-06-12 00:00:00,2.39237,2.43225,4480,7065,17392,1846,-22008.18090769032,-11174.118656567764,-21498.49445743521,-9544.030570542323,715059
2012-06-19 00:00:00,2.06778,2.10851,3957,6095,15254,1825,2532.24182022491,1794.1341739092022,7532.453006095369,4351.552070525591,723449
2012-06-26 00:00:00,1.90281,1.94725,3830,5204,13714,1811,-10119.57974067831,-6806.844768353971,-8444.28105878376,-3592.7904326204443,704276
2012-07-03 00:00:00,1.6590200000000002,1.74859,3516,4299,12273,1769,-534.5222863451345,7000.441544250934,1014.5882812428754,11542.691494778846,701881
2012-07-10 00:00:00,1.43006,1.4971299999999998,3110,3929,10818,1742,25202.64397043304,28614.69384394423,32735.361095659435,34201.42744245031,722583
2012-07-17 00:00:00,1.27757,1.32313,2707,3509,9188,1732,-15538.757933497196,-11346.354802586951,-15326.460708711296,-2211.8191371290013,694415
2012-07-24 00:00:00,1.19009,1.2264700000000002,2588,3364,8589,1711,-1749.2817976323422,3727.783077693428,-2200.440308591468,6344.205780133838,700300
2012-07-31 00:00:00,1.09556,1.19614,2439,3142,7986,1675,-25218.881600490426,-22036.794986159075,-21195.74870269827,-20551.80251583352,667648
2012-08-07 00:00:00,1.08589,1.19049,2422,2877,7704,1630,-24113.72563624196,-22446.166229916154,-21233.86347007868,-20214.68446770532,647130
2012-08-14 00:00:00,1.07343,1.17426,2431,2583,7317,1582,-23091.73688342562,-20761.701483110548,-18188.9053334964,-21652.190167653025,623114
2012-08-21 00:00:00,1.0167700000000002,1.13342,2230,2219,6589,1489,-44586.62523298513,-43574.31900717027,-40182.09569668374,-39105.63117265236,581338
2012-08-28 00:00:00,1.04847,1.14306,2109,2094,6190,1486,-44164.81829829654,-43938.33823537838,-40535.215263333055,-42065.40428765572,541528
2012-09-04 00:00:00,0.920349,1.00881,1983,1779,5638,1421,-67.98619830736425,1443.5229358690558,-263.1958941067569,-3997.830850493629,558875
2012-09-11 00:00:00,0.920779,1.02358,1969,1713,5539,1419,-4865.0157033724245,-3806.548268222017,1528.0173075221246,-697.1524156673113,541138
2012-09-18 00:00:00,0.904333,1.00138,1877,1766,5474,1405,879.9182786280289,3986.856161663891,1514.5378188734176,11107.197919501925,546643
2012-09-25 00:00:00,0.83057,0.909498,1703,1581,4915,1389,-5773.389063118142,-5558.06836379657,-2595.8686141858343,-4863.557279848144,540408
2012-10-02 00:00:00,0.8628370000000001,0.950042,1594,1489,4506,1357,-66899.20443444094,-66653.37035567057,-66151.60923000169,-63901.0707079171,474295
2012-10-09 00:00:00,0.732182,0.829299,1576,1491,4510,1362,48436.92114033841,48138.953501472366,47239.87860878324,40537.4296351088,543833
2012-10-16 00:00:00,0.724558,0.802109,1432,1405,4186,1341,297.9000627594651,-171.44329142943025,8267.368550062412,5858.819386603194,521874
2012-10-23 00:00:00,0.740848,0.806333,1416,1464,4233,1325,1758.4322793649044,4411.644126124331,2427.592097192828,14590.76118597656,524969
2012-10-30 00:00:00,0.726037,0.796937,1216,1284,3886,1290,-34536.61777704966,-33469.13444326108,-31457.596950709587,-33218.947203142394,487617
2012-11-06 00:00:00,0.7556390000000001,0.7791359999999999,1367,1338,4075,1299,27029.796781348006,25269.67774594325,28471.424709949177,21900.72822778881,523015
2012-11-13 00:00:00,0.761847,0.797653,1364,1366,4168,1276,11656.512440250835,12502.50372757815,15661.83277623274,15663.229046052962,522533
2012-11-20 00:00:00,0.779896,0.825485,1331,1561,4317,1265,3463.922465961019,2471.101050023106,8476.962095225113,13003.259891791213,522965
2012-11-27 00:00:00,0.8991379999999999,0.935469,1499,1814,5053,1260,19133.15515400702,17867.960385415936,19730.384102358134,19565.023036361672,540157
2012-12-04 00:00:00,0.999524,1.04345,1681,2035,5626,1317,9912.406010144508,9540.12801539048,12609.421589480133,11156.913755884743,539175
2012-12-11 00:00:00,1.0558,1.09107,1926,2437,6374,1307,35117.93339393474,32568.450624200865,35494.51400454866,32461.44220070797,584196
2012-12-18 00:00:00,1.0967,1.20108,2175,2683,7110,1290,24566.34426916053,20296.658801905112,28159.320927522145,27037.451402700623,591969
